Start daregram c1->c6 seed=45 init_sha256=ccb4fb1bf1dce88827f3fc8d16d3739d815ab71d6094bb1f9471cf991982c13d
daregram epoch=1/50 source_MSE=11660.291602 gram=36.024661 source_order_sha256=045c106d41422400410757db216008e065f81519c5545837926974282c7e874d target_unique=315
daregram epoch=2/50 source_MSE=10508.025977 gram=61.052365 source_order_sha256=d244cfd7952036477bb4e4372d79308b8e0d558b0a6ed018b3de79da389e3f70 target_unique=315
daregram epoch=3/50 source_MSE=9823.847266 gram=26.664131 source_order_sha256=72515ed719da026324d5ba11c224d09c4bce8e3eabf90780b9372fbf3c3ed692 target_unique=315
daregram epoch=4/50 source_MSE=9185.823437 gram=32.967072 source_order_sha256=2b58e4f832d5864008adc8a2dcb7b57d1b5d969c33846c977d9f2f0598fef041 target_unique=315
daregram epoch=5/50 source_MSE=8587.724414 gram=29.491912 source_order_sha256=4724f088a02ee8104a3436f981c49e28c4023a6c2a38ffafc299f0e3218f4d97 target_unique=315
daregram epoch=6/50 source_MSE=7950.339941 gram=26.743782 source_order_sha256=2836eae41f09548b769199df076218aeb67e314f0247883e288197cc142db96e target_unique=315
daregram epoch=7/50 source_MSE=7350.570801 gram=26.258582 source_order_sha256=a3300b282934dfd982a42d05dfdf2a7963837b699312646afdd7121df15634af target_unique=315
daregram epoch=8/50 source_MSE=6733.812012 gram=28.827955 source_order_sha256=bf062d81bbbcaae4e178180b47a03a6a93dca012d6e1da36c5789cc09fadffcd target_unique=315
daregram epoch=9/50 source_MSE=6128.337207 gram=25.987233 source_order_sha256=7411722688535bcb242be789ef4d10cc9e93b8435cef3511a7b9afb3b8a9adfe target_unique=315
daregram epoch=10/50 source_MSE=5526.822754 gram=23.433169 source_order_sha256=11420b1cb26c2ff760bcdec9c06375a963c02a69e242b3fa5969aaa7737da2c4 target_unique=315
daregram epoch=11/50 source_MSE=4952.708203 gram=51.569590 source_order_sha256=1915982666d06674912772b867fcbc3c62bc54ddd8181b7c079776187a575b42 target_unique=315
daregram epoch=12/50 source_MSE=4368.157373 gram=17.828004 source_order_sha256=598c86ad715716fce5159406cebfca58dca06c49e24010abf15594a7c3540e42 target_unique=315
daregram epoch=13/50 source_MSE=3840.511963 gram=42.737635 source_order_sha256=dd240e44db2a2fd49962dd19983fd68cd4495c3d730080c5e31cef0cdd85831b target_unique=315
daregram epoch=14/50 source_MSE=3314.107080 gram=16.277957 source_order_sha256=8e9a55e9b0f759bda510696c2a7a266bf2f6d8e8cc742a13b1ae2ca5b7256a12 target_unique=315
daregram epoch=15/50 source_MSE=2779.518311 gram=11.531783 source_order_sha256=592bd639e2eb5b2d37b8ed774ab87c117d7919f5c5f82fa594d02343539b45ed target_unique=315
daregram epoch=16/50 source_MSE=2364.439795 gram=16.152075 source_order_sha256=964b808a67e8469fb493ef77cfced592a291106b522131faaacd106f7486cd33 target_unique=315
daregram epoch=17/50 source_MSE=1900.721167 gram=9.411836 source_order_sha256=c58942fdedc6a094f0d5dbdaf7de2779368116e369e4b6d0721adaf543f44a10 target_unique=315
daregram epoch=18/50 source_MSE=1527.535645 gram=17.787545 source_order_sha256=b97c3ede62ff06328711c9c003c188c536ef9293e38a5ba36d0f7cfacd96b09f target_unique=315
daregram epoch=19/50 source_MSE=1196.817981 gram=16.962699 source_order_sha256=ffb75eeebcf84ebc824da0e3b8ce7dc5cf13c7cc1b4d4f85b6d33fd889e2c18f target_unique=315
daregram epoch=20/50 source_MSE=946.512000 gram=28.206039 source_order_sha256=5c051e800cc58c79f5da470e5769c85e095e12e6df09d36c741a398f8a85dd57 target_unique=315
daregram epoch=21/50 source_MSE=736.980573 gram=7.102679 source_order_sha256=1d7b16b1d50a60478580220c2dc591c3412a1021cbba2b96311ced7699951d0b target_unique=315
daregram epoch=22/50 source_MSE=550.219025 gram=10.165919 source_order_sha256=5bab7c9a8e0a4628832cd8bcc8fecae9576b6715d41e6d46d282b21146ba02f5 target_unique=315
daregram epoch=23/50 source_MSE=404.173370 gram=7.786836 source_order_sha256=cd6f21162e5f0d61e6d303aecdcdffc75302d3415463b77dee1a1a3231878581 target_unique=315
daregram epoch=24/50 source_MSE=296.631598 gram=7.600078 source_order_sha256=1157e53d7e7f2e0a978b9edd9257ac57dd42f290bbf19e9e6ab5eff56f3b91fe target_unique=315
daregram epoch=25/50 source_MSE=192.780338 gram=9.404493 source_order_sha256=5ffe98837eb0d86546ec20d9f45ad06d152a673f506ded6d1c16693bf2791181 target_unique=315
daregram epoch=26/50 source_MSE=157.448594 gram=12.118270 source_order_sha256=867b394c0372ad41b0df3fdd6020fc8d500c3169080aa46b66431eea88dc6d07 target_unique=315
daregram epoch=27/50 source_MSE=104.365862 gram=15.184279 source_order_sha256=cc5a361473ef8b7a11879e89aec94753de4ed16ab109a095ae7c3f162e0294a4 target_unique=315
daregram epoch=28/50 source_MSE=106.814772 gram=5.321687 source_order_sha256=766ee53e5b647971064d41d558697125af3024954366a7dceceda18047f20be5 target_unique=315
daregram epoch=29/50 source_MSE=51.027777 gram=6.997425 source_order_sha256=2ce6bcc6ee91ddf33a5a09373efc6447c4920229399d612ca88d591aa6a3e42c target_unique=315
daregram epoch=30/50 source_MSE=34.965629 gram=17.945036 source_order_sha256=c0cab29f20c785d42e00eeb2389f57ccc595b010ee7dfa8d3c61c55ee7760273 target_unique=315
daregram epoch=31/50 source_MSE=31.914923 gram=11.116696 source_order_sha256=f00ca77b56e790d87d5a5ea31de512dc358a344780f5255e5ef1fc7b66aa15af target_unique=315
daregram epoch=32/50 source_MSE=27.829144 gram=11.891297 source_order_sha256=3f06f862c46e368ea2349b46dca04dde0fbc0f43dddafed344bbf7e8cf9da0d3 target_unique=315
daregram epoch=33/50 source_MSE=34.765125 gram=12.082138 source_order_sha256=c568cdfdf8682817170b018d20f4627ce732e0574cf17d1189cda617c9962b09 target_unique=315
daregram epoch=34/50 source_MSE=30.057497 gram=7.390708 source_order_sha256=5a70530ab8164e4ea4a642d044e73c843e6a65b5d0e4b9bc5805b584840b6a7b target_unique=315
daregram epoch=35/50 source_MSE=38.919847 gram=11.924548 source_order_sha256=d849e7e630af00ffdce4ca2a38ba1f49055ed79d17fa6d8aa9f0501ca27e80ff target_unique=315
daregram epoch=36/50 source_MSE=22.484471 gram=2.781280 source_order_sha256=64976acf8b883f194413c29e321163b13538018d6076a9af3bc92adf35a51071 target_unique=315
daregram epoch=37/50 source_MSE=13.979886 gram=2.604442 source_order_sha256=ca7a6eb23b073ede6a6a9e33de776bcab197279c9653eea46ddab183e545b171 target_unique=315
daregram epoch=38/50 source_MSE=33.820872 gram=7.052546 source_order_sha256=6adbe4b78552a32b8f34296f469f4ca67018c742884f3da8c32db204c908a847 target_unique=315
daregram epoch=39/50 source_MSE=40.251979 gram=2.764564 source_order_sha256=c6ef91fa8be2fc3085d7ac89ce05cc4c456e184ef8a8bb359ee69caab02ca704 target_unique=315
daregram epoch=40/50 source_MSE=18.326402 gram=2.683630 source_order_sha256=325f35213535cb4b2011c636483abfc25685837ce7fb4d33c833b8e8d48e5ee0 target_unique=315
daregram epoch=41/50 source_MSE=19.411202 gram=9.244623 source_order_sha256=c63120c5093366c733071f21e68ec691bd3ae12f9082d3a8421a9112f8d67ced target_unique=315
daregram epoch=42/50 source_MSE=33.130860 gram=7.847577 source_order_sha256=0091fe36b0e39889cd3cd5f592b2feefe6484e5d7474bd8b60db5285831dec3d target_unique=315
daregram epoch=43/50 source_MSE=34.888628 gram=5.573950 source_order_sha256=73cc523c16ee53eada7702cbe71a8ac3a425ed16a42235be6b9dfb00ecd7b69d target_unique=315
daregram epoch=44/50 source_MSE=28.263791 gram=3.088855 source_order_sha256=b795790825fa91e95a271cc643c636542621ba64a4649852c8c6b17398e7320a target_unique=315
daregram epoch=45/50 source_MSE=13.462900 gram=4.653378 source_order_sha256=7011f0e2b261954111df9196f330da8a59e4b8611c183a6f3c7e135432ff8f49 target_unique=315
daregram epoch=46/50 source_MSE=44.123721 gram=10.364638 source_order_sha256=dba6243f657041675b1b6efc66bd84b48db99899b0851496d0966575f82eec0c target_unique=315
daregram epoch=47/50 source_MSE=21.818670 gram=10.277254 source_order_sha256=de051c058bcfd923f2721fbe0ac7edc51f4f43cc9a2d11952d920eb3420b41d8 target_unique=315
